"id","struct_id","concept_id","relationship_name","concept_name","umls_cui","snomed_full_name","cui_semantic_type","snomed_conceptid","id-2","identifier","id_type","struct_id-2","parent_match"
164536,2975,21000539,"indication","Advanced Prostatic Carcinoma",NULL,NULL,NULL,NULL,1341940,"DB06788","DRUGBANK_ID",2975,NULL
164543,3064,21002866,"indication","Neuralgia","C0027796","Neuralgia","T184",16269008,1341929,"DB06774","DRUGBANK_ID",3064,NULL
164548,2974,21003110,"indication","Skeletal Muscle Relaxation for Endotracheal Intubation",NULL,NULL,NULL,NULL,1341183,"DB01135","DRUGBANK_ID",2974,NULL
164551,1353,21000962,"indication","Psychotic disorder","C0033975","Psychotic disorder","T048",69322001,1340572,"DB00502","DRUGBANK_ID",1353,NULL
164558,1393,21013820,"indication","Severe Pain with Opioid Tolerance",NULL,NULL,NULL,NULL,1340401,"DB00327","DRUGBANK_ID",1393,NULL
164559,1400,21001770,"indication","Allergic rhinitis","C2607914","Allergic rhinitis","T047",61582004,1340625,"DB00557","DRUGBANK_ID",1400,NULL
164563,1388,21001195,"indication","Cyclitis","C0010543","Cyclitis","T047",17657000,1340804,"DB00741","DRUGBANK_ID",1388,NULL
164567,1440,21000716,"indication","Gout","C0018099","Gout","T047",90560007,1340402,"DB00328","DRUGBANK_ID",1440,NULL
164585,2419,21012554,"indication","COPD Associated with Chronic Bronchitis",NULL,NULL,NULL,NULL,1340992,"DB00938","DRUGBANK_ID",2419,NULL
164594,2487,21000803,"indication","Iron deficiency anemia","C0162316","Iron deficiency anemia","T047",87522002,1340221,"DB00139","DRUGBANK_ID",2487,NULL
171455,74,21001960,"indication","Toothache","C0040460","Toothache","T184",27355003,1340999,"DB00945","DRUGBANK_ID",74,NULL
164606,880,21003079,"indication","Pain","C0030193","Pain","T184",22253000,1340916,"DB00861","DRUGBANK_ID",880,NULL
164611,961,21000051,"indication","Inhalational anthrax","C0155866","Inhalational anthrax","T047",11389007,1340329,"DB00254","DRUGBANK_ID",961,NULL
164612,961,21000052,"indication","Gastrointestinal anthrax","C0152945","Gastrointestinal anthrax","T047",111798006,1340329,"DB00254","DRUGBANK_ID",961,NULL
164613,954,21002361,"indication","Benign prostatic hyperplasia","C1739363","Benign prostatic hyperplasia","T047",266569009,1340658,"DB00590","DRUGBANK_ID",954,NULL
164620,2847,21001626,"indication","Cerebral embolism","C0007780","Cerebral embolism","T047",75543006,1340747,"DB00682","DRUGBANK_ID",2847,NULL
164626,3617,21000314,"indication","Tinea pedis","C0040259","Tinea pedis","T047",6020002,1340593,"DB00525","DRUGBANK_ID",3617,NULL
164639,1407,21002808,"indication","Juvenile rheumatoid arthritis","C3495559","Juvenile rheumatoid arthritis","T047",410795001,1341101,"DB01050","DRUGBANK_ID",1407,NULL
164642,1421,21000543,"indication","Testicular Germ Cell Tumor",NULL,NULL,NULL,NULL,1341229,"DB01181","DRUGBANK_ID",1421,NULL
164650,1569,21002349,"indication","Staphylococcus Saprophyticus Urinary Tract Infection",NULL,NULL,NULL,NULL,1341185,"DB01137","DRUGBANK_ID",1569,NULL
164651,1572,21003454,"indication","Contraception","C0700589","Contraception","T061",13197004,1343908,"DB09389","DRUGBANK_ID",1572,NULL
164651,1572,21003454,"indication","Contraception","C0700589","Contraception","T061",13197004,1340440,"DB00367","DRUGBANK_ID",1572,NULL
164654,1572,21002899,"indication","Postmenopausal osteoporosis","C0029458","Postmenopausal osteoporosis","T047",102447009,1343908,"DB09389","DRUGBANK_ID",1572,NULL
164654,1572,21002899,"indication","Postmenopausal osteoporosis","C0029458","Postmenopausal osteoporosis","T047",102447009,1340440,"DB00367","DRUGBANK_ID",1572,NULL
164655,1572,21002508,"indication","Menopausal flushing","C0600142","Menopausal flushing","T184",198436008,1343908,"DB09389","DRUGBANK_ID",1572,NULL
164655,1572,21002508,"indication","Menopausal flushing","C0600142","Menopausal flushing","T184",198436008,1340440,"DB00367","DRUGBANK_ID",1572,NULL
164657,1575,21001920,"indication","Bronchospasm Prevention",NULL,NULL,NULL,NULL,1342913,"DB13139","DRUGBANK_ID",1575,NULL
164658,1579,21000399,"indication","Pediculosis capitis","C0030757","Pediculosis capitis","T047",81000006,1340355,"DB00281","DRUGBANK_ID",1579,NULL
164662,2598,21001833,"indication","Bronchitis","C0006277","Bronchitis","T047",32398004,1340926,"DB00871","DRUGBANK_ID",2598,NULL
164663,2598,21001868,"indication","Acute exacerbation of asthma","C0347950","Acute exacerbation of asthma","T047",708038006,1340926,"DB00871","DRUGBANK_ID",2598,NULL
164666,2581,21001821,"indication","Chlamydial pneumonia","C0339959","Chlamydial pneumonia","T047",233609002,1341029,"DB00976","DRUGBANK_ID",2581,NULL
164679,2684,21002881,"indication","Pseudomonas Aeruginosa Osteomyelitis",NULL,NULL,NULL,NULL,1340749,"DB00684","DRUGBANK_ID",2684,NULL
164680,2699,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1340570,"DB00500","DRUGBANK_ID",2699,NULL
164681,2621,21000385,"indication","Infection by Strongyloides","C0038463","Infection by Strongyloides","T047",1214006,1340793,"DB00730","DRUGBANK_ID",2621,NULL
164684,2661,21002155,"indication","Complicated Bacterial Peritonitis",NULL,NULL,NULL,NULL,1340628,"DB00560","DRUGBANK_ID",2661,NULL
164685,2630,21003217,"indication","Nausea and vomiting","C0027498","Nausea and vomiting","T184",16932000,1340445,"DB00372","DRUGBANK_ID",2630,NULL
164693,2727,21001430,"indication","Rheumatic heart disease","C0035439","Rheumatic heart disease","T047",23685000,1343744,"DB00620","DRUGBANK_ID",2727,True
164697,989,21000157,"indication","Human immunodeficiency virus infection","C0019693","Human immunodeficiency virus infection","T047",86406008,1340691,"DB00625","DRUGBANK_ID",989,NULL
164704,1048,21000112,"indication","Erythrasma","C0014752","Erythrasma","T047",238418005,1340276,"DB00199","DRUGBANK_ID",1048,NULL
164707,1054,21003177,"indication","Perioperative Tachycardia",NULL,NULL,NULL,NULL,1340264,"DB00187","DRUGBANK_ID",1054,NULL
164715,4213,21001907,"indication","Löffler's syndrome","C0242459","Löffler's syndrome","T047",64936001,1343861,"DB00741","DRUGBANK_ID",4213,True
164715,4213,21001907,"indication","Löffler's syndrome","C0242459","Löffler's syndrome","T047",64936001,1343628,"DB14539","DRUGBANK_ID",4213,NULL
164721,4199,21001935,"indication","Incomplete passage of stool","C0426639","Incomplete passage of stool","T184",249515001,1340824,"DB00761","DRUGBANK_ID",4199,NULL
164725,4149,21002211,"indication","Cholecystitis","C0008325","Cholecystitis","T047",76581006,1341781,"DB06211","DRUGBANK_ID",4149,NULL
164726,4169,21002597,"indication","Infection due to Staphylococcus aureus","C1318973","Infection due to Staphylococcus aureus","T047",406602003,1341840,"DB06590","DRUGBANK_ID",4169,NULL
164731,1700,21003026,"indication","Local anesthesia","C0002921","Local anesthesia","T061",386761002,1341015,"DB00961","DRUGBANK_ID",1700,NULL
164734,1690,21003017,"indication","Sedation as Adjunct to Anesthesia",NULL,NULL,NULL,NULL,1340524,"DB00454","DRUGBANK_ID",1690,NULL
164746,1768,21002247,"indication","Nephrotic syndrome","C0027726","Nephrotic syndrome","T047",52254009,1341013,"DB00959","DRUGBANK_ID",1768,NULL
164747,1768,21002827,"indication","Ankylosing spondylitis","C0038013","Ankylosing spondylitis","T047",9631008,1341013,"DB00959","DRUGBANK_ID",1768,NULL
164751,1759,21001583,"indication","Pulmonary Edema due to Chronic Heart Failure",NULL,NULL,NULL,NULL,1340308,"DB00232","DRUGBANK_ID",1759,NULL
164762,2726,21001430,"indication","Rheumatic heart disease","C0035439","Rheumatic heart disease","T047",23685000,1343743,"DB00620","DRUGBANK_ID",2726,True
164769,2807,21002804,"indication","Infectious disorder of joint","C0157749","Infectious disorder of joint","T047",363162000,1340580,"DB00512","DRUGBANK_ID",2807,NULL
164773,2838,21006763,"indication","Vitamin Deficiency Prevention",NULL,NULL,NULL,NULL,1340234,"DB00153","DRUGBANK_ID",2838,NULL
164774,2777,21002525,"indication","Miscarriage with sepsis","C0269398","Miscarriage with sepsis","T046",67465009,1340750,"DB00685","DRUGBANK_ID",2777,NULL
164775,2777,21002610,"indication","Complicated Skin and Skin Structure Pseudomonas Aeruginosa Infection",NULL,NULL,NULL,NULL,1340750,"DB00685","DRUGBANK_ID",2777,NULL
164778,1128,21013668,"indication","Recurrent Mucocutaneous Herpes Simplex in Human Immunodeficiency Virus Infected Patients",NULL,NULL,NULL,NULL,1343825,"DB00299","DRUGBANK_ID",1128,True
164778,1128,21013668,"indication","Recurrent Mucocutaneous Herpes Simplex in Human Immunodeficiency Virus Infected Patients",NULL,NULL,NULL,NULL,1340496,"DB00426","DRUGBANK_ID",1128,NULL
164780,1140,21001105,"indication","Epilepsy","C0014544","Epilepsy","T047",84757009,1341003,"DB00949","DRUGBANK_ID",1140,NULL
164790,1261,21001191,"indication","Uveitis","C0042164","Uveitis","T047",128473001,1341541,"DB02703","DRUGBANK_ID",1261,NULL
164791,1217,21002168,"indication","Pruritus ani","C0033775","Pruritus ani","T184",90446007,1340903,"DB00846","DRUGBANK_ID",1217,NULL
164794,1209,21012862,"indication","Bipolar affective disorder, current episode depression","C0005587","Bipolar affective disorder, current episode depression","T048",191627008,1340542,"DB00472","DRUGBANK_ID",1209,NULL
164798,4265,21006071,"indication","Synergy for Pseudomonas Aeruginosa Pneumonia",NULL,NULL,NULL,NULL,1340857,"DB00798","DRUGBANK_ID",4265,NULL
164799,4266,21002694,"indication","Itching of skin","C0033774","Itching of skin","T184",418363000,1341559,"DB03255","DRUGBANK_ID",4266,NULL
164810,4425,21001368,"indication","Otitis externa","C0029878","Otitis externa","T047",3135009,1340862,"DB00803","DRUGBANK_ID",4425,NULL
164817,4456,21000635,"indication","Severe adrenal insufficiency","C0151467","Severe adrenal insufficiency","T047",24867002,1343860,"DB00741","DRUGBANK_ID",4456,True
164817,4456,21000635,"indication","Severe adrenal insufficiency","C0151467","Severe adrenal insufficiency","T047",24867002,1343634,"DB14545","DRUGBANK_ID",4456,NULL
164819,4477,21004249,"indication","Nasal discharge","C1260880","Nasal discharge","T184",64531003,1342278,"DB09154","DRUGBANK_ID",4477,NULL
164845,1802,21003017,"indication","Sedation as Adjunct to Anesthesia",NULL,NULL,NULL,NULL,1340748,"DB00683","DRUGBANK_ID",1802,NULL
164850,2803,21001105,"indication","Epilepsy","C0014544","Epilepsy","T047",84757009,1340387,"DB00313","DRUGBANK_ID",2803,NULL
164854,3018,40248984,"indication","Prevent Minor Bacterial Skin Infection",NULL,NULL,NULL,NULL,1342506,"DB11125","DRUGBANK_ID",3018,NULL
164862,3142,21001357,"indication","Postoperative Ocular Pain",NULL,NULL,NULL,NULL,1341934,"DB06781","DRUGBANK_ID",3142,NULL
164868,2840,21013645,"indication","Prevention of dental caries","C1960644","Prevention of dental caries","T058",426482000,1340246,"DB00169","DRUGBANK_ID",2840,NULL
164882,1205,21002677,"indication","Granuloma annulare","C0085074","Granuloma annulare","T047",65508009,1343922,"DB12553","DRUGBANK_ID",1205,True
164882,1205,21002677,"indication","Granuloma annulare","C0085074","Granuloma annulare","T047",65508009,1341098,"DB01047","DRUGBANK_ID",1205,NULL
164884,1176,21001541,"indication","Paroxysmal atrial flutter","C0741292","Paroxysmal atrial flutter","T046",427665004,1341243,"DB01195","DRUGBANK_ID",1176,NULL
164903,4505,21000707,"indication","Hyperlipidemia","C0020473","Hyperlipidemia","T047",55822004,1343544,"DB13873","DRUGBANK_ID",4505,NULL
164906,4487,21000753,"indication","Hyperkalemia","C0020461","Hyperkalemia","T033",14140009,1343788,"DB01344","DRUGBANK_ID",4487,True
164908,4278,21001319,"indication","Tear film insufficiency","C0013238","Tear film insufficiency","T047",46152009,1342475,"DB11061","DRUGBANK_ID",4278,NULL
164912,4290,21002542,"indication","Severe pre-eclampsia","C0341950","Severe pre-eclampsia","T046",46764007,1340719,"DB00653","DRUGBANK_ID",4290,NULL
164914,4647,21001283,"indication","Allergic conjunctivitis","C0009766","Allergic conjunctivitis","T047",473460002,1343730,"DB00324","DRUGBANK_ID",4647,True
164918,4520,21002059,"indication","Indigestion","C0013395","Indigestion","T184",162031009,1342494,"DB11098","DRUGBANK_ID",4520,NULL
164936,961,21000259,"indication","Syphilis","C0039128","Syphilis","T047",76272004,1340329,"DB00254","DRUGBANK_ID",961,NULL
164943,928,21000996,"indication","Alcoholism","C0001973","Alcoholism","T048",7200002,1340881,"DB00822","DRUGBANK_ID",928,NULL
164953,1006,21001432,"indication","Hypertensive disorder","C0020538","Hypertensive disorder","T047",38341003,1342441,"DB09477","DRUGBANK_ID",1006,NULL
164959,3617,21000307,"indication","Tinea barbae","C2349994","Tinea barbae","T047",399329002,1340593,"DB00525","DRUGBANK_ID",3617,NULL
164978,1386,21001770,"indication","Allergic rhinitis","C2607914","Allergic rhinitis","T047",61582004,1341010,"DB00956","DRUGBANK_ID",1386,NULL
164985,1388,21005418,"indication","Scalp psoriasis","C0406326","Scalp psoriasis","T047",238608008,1340804,"DB00741","DRUGBANK_ID",1388,NULL
164987,1388,21000633,"indication","Primary adrenocortical insufficiency","C0001403","Primary adrenocortical insufficiency","T047",373662000,1340804,"DB00741","DRUGBANK_ID",1388,NULL
164988,1388,21000472,"indication","Mycosis fungoides","C0026948","Mycosis fungoides","T191",118618005,1340804,"DB00741","DRUGBANK_ID",1388,NULL
164991,1519,21000110,"indication","Bacterial septicemia","C0684256","Bacterial septicemia","T047",10001005,1341220,"DB01172","DRUGBANK_ID",1519,NULL
164992,1429,21002708,"indication","Actinic keratosis","C0022602","Actinic keratosis","T191",201101007,1340788,"DB00724","DRUGBANK_ID",1429,NULL
165000,1426,21002154,"indication","Peritonitis","C0031154","Peritonitis","T047",48661000,1341482,"DB01598","DRUGBANK_ID",1426,NULL
165022,184,21000968,"indication","Severe anxiety (panic)","C0231403","Severe anxiety (panic)","T033",80583007,1341364,"DB01351","DRUGBANK_ID",184,NULL
165039,1046,21002338,"indication","Urinary tract infection caused by Klebsiella","C4076057","Urinary tract infection caused by Klebsiella","T047",369001000119100,1340377,"DB00303","DRUGBANK_ID",1046,NULL
165040,1055,21001999,"indication","Gastroesophageal reflux disease","C0017168","Gastroesophageal reflux disease","T047",235595009,1343827,"DB00338","DRUGBANK_ID",1055,True
165040,1055,21001999,"indication","Gastroesophageal reflux disease","C0017168","Gastroesophageal reflux disease","T047",235595009,1340799,"DB00736","DRUGBANK_ID",1055,NULL
165046,1098,21002853,"indication","Heterotopic ossification","C0029396","Heterotopic ossification","T046",128491006,1341125,"DB01077","DRUGBANK_ID",1098,NULL
165047,1115,21000157,"indication","Human immunodeficiency virus infection","C0019693","Human immunodeficiency virus infection","T047",86406008,1341829,"DB06414","DRUGBANK_ID",1115,NULL
165061,4183,21001857,"indication","Prevention of Bronchospasms with Emphysema",NULL,NULL,NULL,NULL,1341699,"DB05039","DRUGBANK_ID",4183,NULL
165063,4149,21002145,"indication","Abdominal abscess","C0243001","Abdominal abscess","T047",75100008,1341781,"DB06211","DRUGBANK_ID",4149,NULL
165067,4201,21005777,"indication","Hypocalcemic tetany","C0151940","Hypocalcemic tetany","T047",190869004,1341212,"DB01164","DRUGBANK_ID",4201,NULL
165079,1569,21001286,"indication","Bacterial conjunctivitis","C0009768","Bacterial conjunctivitis","T047",128350005,1341185,"DB01137","DRUGBANK_ID",1569,NULL
165084,1549,21003016,"indication","Diagnostic Test for Growth Hormone Secretion",NULL,NULL,NULL,NULL,1340208,"DB00125","DRUGBANK_ID",1549,NULL
165096,198,21004632,"indication","Neonatal Group B Streptococcal Septicemia",NULL,NULL,NULL,NULL,1340485,"DB00415","DRUGBANK_ID",198,NULL
165098,197,21000220,"indication","Typhus Infections",NULL,NULL,NULL,NULL,1340746,"DB00681","DRUGBANK_ID",197,NULL
165117,1261,21002804,"indication","Infectious disorder of joint","C0157749","Infectious disorder of joint","T047",363162000,1341541,"DB02703","DRUGBANK_ID",1261,NULL
165118,1229,21001641,"indication","Arteriosclerotic vascular disease","C0003850","Arteriosclerotic vascular disease","T047",72092001,1341143,"DB01095","DRUGBANK_ID",1229,NULL
165124,1204,21001187,"indication","Choroiditis","C0008526","Choroiditis","T047",16553002,1343921,"DB12553","DRUGBANK_ID",1204,True
165124,1204,21001187,"indication","Choroiditis","C0008526","Choroiditis","T047",16553002,1340659,"DB00591","DRUGBANK_ID",1204,NULL
165127,1205,21003118,"indication","Eruption of skin","C0015230","Eruption of skin","T047",271807003,1343922,"DB12553","DRUGBANK_ID",1205,True
165127,1205,21003118,"indication","Eruption of skin","C0015230","Eruption of skin","T047",271807003,1341098,"DB01047","DRUGBANK_ID",1205,NULL
165128,1205,21002168,"indication","Pruritus ani","C0033775","Pruritus ani","T184",90446007,1343922,"DB12553","DRUGBANK_ID",1205,True
165128,1205,21002168,"indication","Pruritus ani","C0033775","Pruritus ani","T184",90446007,1341098,"DB01047","DRUGBANK_ID",1205,NULL
165130,4265,21013436,"indication","Synergy for Bacterial Meningitis",NULL,NULL,NULL,NULL,1340857,"DB00798","DRUGBANK_ID",4265,NULL
165136,4268,21013486,"indication","Minor Skin Wound Pain",NULL,NULL,NULL,NULL,1342495,"DB11100","DRUGBANK_ID",4268,NULL
165139,4247,21002594,"indication","Minor Bacterial Skin Infections",NULL,NULL,NULL,NULL,1341047,"DB00994","DRUGBANK_ID",4247,NULL
165140,4247,21003322,"indication","Corneal abrasion","C0010032","Corneal abrasion","T037",85848002,1341047,"DB00994","DRUGBANK_ID",4247,NULL
165146,4434,21005777,"indication","Hypocalcemic tetany","C0151940","Hypocalcemic tetany","T047",190869004,1342550,"DB11264","DRUGBANK_ID",4434,NULL
165148,4501,21013391,"indication","Sleepiness Due To Obstructive Sleep Apnea",NULL,NULL,NULL,NULL,1341828,"DB06413","DRUGBANK_ID",4501,NULL
165149,4454,21012339,"indication","Hormone receptor positive malignant neoplasm of breast","C1562029","Hormone receptor positive malignant neoplasm of breast","T191",417181009,1343844,"DB00624","DRUGBANK_ID",4454,True
165149,4454,21012339,"indication","Hormone receptor positive malignant neoplasm of breast","C1562029","Hormone receptor positive malignant neoplasm of breast","T191",417181009,1343557,"DB13943","DRUGBANK_ID",4454,NULL
